PVSYST 7.2.10
,File,File date,Description
Project,_21V2.PRJ,10/01/22 20h20,_21V2,
Geographical Site,MT_Apex.SIT,10/01/22 20h20,MT_Apex_SA4;United States;North_America;,
Meteo data,MT_Apex_SA5_SA_TMY.MET,08/06/21 20h02,MT_Apex_SA5;Solar Anywhere, satellite data, SUNY model;TMY,
Simulation variant,_21V2.VC9,10/01/22 11h28,Waaree 535 Chint275NewDec21 33.7%GCR 1.20DCAC -0.30quality_yr1  SA3.5 - Jan 5 layout,
Simulation date,,13/01/22 11h49

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,EOutInv,EArrRef,EArrNom,EArrMPP,EArray,InvLoss,IL_Oper,IL_Pmin,IL_Vmin,IL_Pmax,IL_Vmax,IL_Imax,IL_Nigh,T_Amb,TArray,IArray,UArray,GlobInc,GlobHor,GlobEff,GlobBak,ShdLoss,IAMLoss,SlgLoss,ReflFrt,ReflBck,DifSBak,GIncLss,TempLss,ModQual,LIDLoss,MisLoss,MismBak,OhmLoss,BackShd
    ,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,캜,캜,A,V,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,W/m�,kW,kW,kW,kW,kW,kW,kW,W/m�

10/11/90 21:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/90 22:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/11/90 23:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 00:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 01:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 02:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 03:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 04:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 05:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 06:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,2.9997,0,0,0,0,0.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 07:00,3743.6,4056.6,4093.1,3847.8,3847.8,104.22,104.22,0,0,0,0,0,0,2.9997,3.9993,3790,1015.3,42.253,37.993,40.31,3.1241,0.1781,0.2005,0.822,0.0301,3.1745,0.2967,442.01,-299.93,-11.853,59.443,39.034,14.204,2.3503,0.3471
10/12/90 08:00,34414,35263,34754,34904,34904,489.71,489.71,0,0,0,0,0,0,4,12.384,33196,1051.5,367.3,187,346.4,20.622,11.721,0.4503,7.0238,2.2362,6.7762,16.137,303.34,-1523.8,-107.92,541.23,355.41,100.54,180.63,2.2913
10/12/90 09:00,56611,59165,58213,57489,57489,877.84,877.84,0,0,0,0,0,0,5.0003,19.171,55880,1028.8,616.27,368,586.73,25.257,19.177,0.5032,11.825,7.2947,12.577,15.486,-42.495,-1171.1,-178.28,894.07,587.1,121.44,512.63,2.8063
10/12/90 10:00,65288,68208,67770,66351,66351,1063.6,1063.6,0,0,0,0,0,0,5.0003,21.654,65093,1019.3,710.45,539,685.12,26.464,13.077,0.4049,13.869,5.5561,24.234,5.1708,-127.84,-781.42,-206.04,1033.3,678.52,126.32,696.04,2.9405
10/12/90 11:00,58010,59084,60004,58923,58923,912.68,912.68,0,0,0,0,0,0,6.0005,20.663,57604,1022.9,615.43,574,599.59,33.444,2.8129,0.3353,12.22,0.8365,36.415,0.7455,-62.05,-898.64,-182.89,917.21,602.3,160.05,544.82,3.716
10/12/90 12:00,59399,60310,61769,60345,60345,946.85,946.85,0,0,0,0,0,0,6.9997,22.072,59308,1017.5,628.19,623,614.7,38.052,0.0412,0.4211,12.546,-0.0444,42.275,0.0049,-79.83,-624.82,-187.42,939.92,617.21,181.27,577.6,4.228
10/12/90 13:00,64806,67687,68038,65880,65880,1073.7,1073.7,0,0,0,0,0,0,8,24.759,65366,1007.9,705.03,610,684.71,31.029,7.6011,0.2759,13.918,2.7318,33.072,1.4052,-129.5,-56.578,-204.67,1026.4,674.03,146.55,701.92,3.4477
10/12/90 14:00,68563,73908,72860,69743,69743,1180.1,1180.1,0,0,0,0,0,0,9.9995,28.096,70019,996.06,769.83,515,741.68,21.153,17.021,0.2985,14.983,7.5107,18.75,4.7528,-151.52,781.03,-216.69,1086.7,713.61,98.771,805.7,2.3503
10/12/90 15:00,66893,72992,71226,68040,68040,1146.6,1146.6,0,0,0,0,0,0,11,28.794,68470,993.72,760.29,362,727.41,17.302,19.594,0.3584,14.724,5.95,9.9602,9.2641,-145.76,936.57,-211.3,1059.7,695.86,80.589,770.38,1.9224
10/12/90 16:00,28497,29745,29354,28935,28935,438,438,0,0,0,0,0,0,9.9995,17.305,28076,1030.6,309.82,154,298.78,8.5687,3.5597,0.3707,6.0877,0.4852,6.2563,3.2645,388.94,-791.6,-89.271,447.7,293.99,40.913,129.18,0.9521
10/12/90 17:00,1148.7,1430.1,1512.6,1252.8,1252.8,104.1,104.1,0,0,0,0,0,0,9.9995,10.377,1325,945.5,14.896,15.995,14.74,1.3783,0.0145,0.044,0.3008,0.0016,1.5096,0.0218,296.23,-70.437,-3.8604,19.36,12.713,5.5227,0.2872,0.1531
10/12/90 18:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 19:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 20:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,2.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 21:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,2.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 22:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,2.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/12/90 23:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,2.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 00:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,2.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 01:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 02:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 03:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 04:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 05:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 06:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,0,0,0,0,0,2.9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 07:00,10823,11642,11042,11028,11028,205.6,205.6,0,0,0,0,0,0,1.0003,3.7423,10462,1054.1,121.27,66.007,112.33,3.3218,0.2267,0.2241,2.2918,0.0292,3.3984,0.2925,559.95,-827.65,-33.93,170.16,111.74,16.025,17.917,0.3691
10/13/90 08:00,64260,67984,66131,65286,65286,1026.5,1026.5,0,0,0,0,0,0,2.9997,19.577,63535,1027.6,708.12,269,678.88,11.068,12.768,0.3276,13.831,1.162,3.9139,8.3839,-116.75,-1234.1,-202.45,1015.3,666.69,53.196,663.03,1.2298
10/13/90 09:00,71748,77073,75346,72975,72975,1227.8,1227.8,0,0,0,0,0,0,6.0005,24.752,72388,1008.1,802.8,434.01,771.32,15.694,19.625,0.2717,15.572,8.2901,11.119,6.3186,-156.74,-64.372,-226.7,1136.9,746.57,74.135,861.23,1.7437
10/13/90 10:00,66250,70220,69653,67358,67358,1108.6,1108.6,0,0,0,0,0,0,8,25.234,66932,1006.4,731.41,549,706.55,23.777,12.759,0.2945,14.306,5.5699,22.876,3.5426,-138.55,56.219,-209.21,1049.2,688.95,112.12,736.04,2.6419
10/13/90 11:00,56540,58103,59068,57442,57442,902.15,902.15,0,0,0,0,0,0,9.0003,23.413,56728,1012.6,605.2,571,587.94,36.212,3.1729,0.7376,11.982,0.847,38.401,1.8343,-52.024,-324.55,-178.33,894.35,587.29,171.65,528.37,4.0235
10/13/90 12:00,29290,29552,30319,29742,29742,451.71,451.71,0,0,0,0,0,0,11,18.359,28974,1026.5,307.81,306,300.19,20.856,0.0301,0.8573,6.1267,-0.0175,23.159,0.0144,374.02,-706.13,-91.952,461.14,302.82,99.308,137.58,2.3173
10/13/90 13:00,47355,49186,49610,48091,48091,736.63,736.63,0,0,0,0,0,0,12,24.061,47631,1009.7,512.32,467,492.96,31.605,7.6992,0.8204,10.016,2.2026,29.665,5.4521,69.43,-162.14,-149.11,747.78,491.04,149.14,372.27,3.5117
10/13/90 14:00,36845,38761,38620,37410,37410,564.69,564.69,0,0,0,0,0,0,14.001,23.241,37012,1010.7,403.73,319,380.77,28.868,14.732,0.7059,7.6693,4.9764,16.762,15.313,240.54,-238.1,-115.85,581,381.52,135.96,224.63,3.2075
10/13/90 15:00,33845,35919,35569,34373,34373,527.72,527.72,0,0,0,0,0,0,15,23.523,34074,1008.8,374.14,230,351.04,26.092,15.668,0.531,7.0684,4.6836,10.196,18.795,290.13,-184.65,-106.39,533.55,350.36,122.53,190.35,2.8991
10/13/90 16:00,16828,17853,17727,17135,17135,306.4,306.4,0,0,0,0,0,0,14.001,18.383,16925,1012.4,185.96,111,178.41,8.0601,2.6769,0.345,3.6322,0.4312,6.0463,2.9094,537.14,-415.85,-52.816,264.87,173.93,37.704,46.911,0.8956
10/13/90 17:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,13,0,0,0,0,6.0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 18:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,9.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 19:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,9.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 20:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 21:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 22:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/13/90 23:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 00:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 01:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,2.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 02:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 03:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,-1.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 04:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,-1.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 05:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,-1.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 06:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,-1.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 07:00,11362,12333,11531,11572,11572,210.33,210.33,0,0,0,0,0,0,0,2.8589,10927,1059,128.46,69.999,117.27,3.5084,0.2165,0.2405,2.3926,0.0279,3.6128,0.2854,561.22,-899.01,-35.606,178.56,117.26,17.009,19.547,0.3898
10/14/90 08:00,59911,63191,61594,60849,60849,938.21,938.21,0,0,0,0,0,0,4,19.392,59168,1028.4,658.2,259.99,630.61,12.722,12.089,0.3773,12.843,1.2942,4.7843,9.3511,-78.136,-1190.6,-188.59,945.77,621.06,61.155,574.85,1.4135
10/14/90 09:00,71264,76794,75088,72488,72488,1223.8,1223.8,0,0,0,0,0,0,6.9997,25.685,72144,1004.8,799.89,432,768.06,16.524,19.933,0.2972,15.504,8.3739,11.222,7.139,-156.4,177.56,-225.2,1129.4,741.63,77.81,855.45,1.8361
10/14/90 10:00,66679,70989,70418,67805,67805,1126.4,1126.4,0,0,0,0,0,0,9.0003,26.451,67672,1002,739.42,555,714.73,23.431,12.744,0.2522,14.47,5.6905,22.841,3.1936,-142.26,353.48,-210.62,1056.3,693.61,110.03,752.47,2.6035
10/14/90 11:00,61814,64442,65446,62838,62838,1023.8,1023.8,0,0,0,0,0,0,11,27.095,62887,999.23,671.23,628.01,654.47,35.769,3.0043,0.2319,13.338,0.926,39.217,0.5261,-111.65,475.14,-195.25,979.16,642.98,167.54,649.62,3.9743
10/14/90 12:00,60114,62287,63782,61108,61108,993.86,993.86,0,0,0,0,0,0,12,27.649,61288,997.06,648.79,644,635.06,38.817,0.0498,0.2781,12.961,-0.0439,43.125,0.0058,-98.155,586.25,-189.88,952.26,625.31,181.43,616.95,4.313
10/14/90 13:00,61883,65709,66028,62921,62921,1038.8,1038.8,0,0,0,0,0,0,13,29.331,63472,991.33,684.43,591,664.59,29.95,7.642,0.26,13.506,2.7948,31.822,1.4558,-116,993.01,-195.45,980.19,643.66,139.19,661.8,3.3278
10/14/90 14:00,66912,73804,72714,68097,68097,1185.1,1185.1,0,0,0,0,0,0,16,34.178,69961,973.36,768.74,506,741.1,19.815,16.893,0.2584,14.968,7.6529,17.867,4.1496,-151.08,2325.6,-211.62,1061.3,696.89,90.541,804.46,2.2017
10/14/90 15:00,68315,76671,74723,69547,69547,1231.4,1231.4,0,0,0,0,0,0,17,35.86,71966,966.38,798.6,365.01,765.3,15.04,19.165,0.3056,15.506,5.5147,9.3009,7.4105,-155.84,2832.5,-216.14,1083.9,711.78,68.303,851.38,1.6711
10/14/90 16:00,40371,43458,42669,40995,40995,624.54,624.54,0,0,0,0,0,0,16,26.831,41023,999.32,452.66,180,439.63,4.8436,3.06,0.2497,8.9671,0.2444,3.7276,1.6542,175.35,273.87,-126.66,635.2,417.11,22.574,276.04,0.5382
10/14/90 17:00,1539.3,1986,1957.7,1645.7,1645.7,106.39,106.39,0,0,0,0,0,0,15,15.491,1755.9,937.26,20.686,19.004,19.277,1.4986,0.0112,0.3029,0.3934,0.0008,1.6493,0.0159,330.43,-62.104,-5.0681,25.416,16.69,6.0913,0.5044,0.1665
10/14/90 18:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 19:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,9.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 20:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 21:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 22:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/90 23:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 00:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 01:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 02:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 03:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 04:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 05:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 06:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 07:00,5472.7,6127.7,5859.6,5601.9,5601.9,129.26,129.26,0,0,0,0,0,0,5.0003,6.4498,5491.4,1020.1,63.826,44.993,58.696,3.0604,0.1429,0.2476,1.1974,0.0219,3.1712,0.2293,496.5,-383.91,-17.241,86.464,56.778,14.138,4.9346,0.34
10/15/90 08:00,12397,12631,12860,12630,12630,233.31,233.31,0,0,0,0,0,0,6.0005,8.9065,12191,1036,131.56,113.99,120.38,18.777,7.1776,0.4283,2.4189,1.8513,7.4532,13.41,561.83,-731.61,-39.089,196.03,128.73,89.607,24.332,2.0863
10/15/90 09:00,27795,28447,28702,28224,28224,429.35,429.35,0,0,0,0,0,0,9.9995,16.584,27390,1030.5,296.31,235,274.12,34.125,15.805,0.6563,5.4858,5.3147,12.444,25.472,398.91,-846.24,-87.449,438.55,287.98,163.24,122.94,3.7916
10/15/90 10:00,50178,52897,52677,50970,50970,792.49,792.49,0,0,0,0,0,0,12,24.857,50607,1007.2,550.98,435,527.49,27.769,12.507,0.6201,10.671,4.6063,21.362,9.4932,26.507,-26.147,-158.03,792.51,520.42,130.8,420.33,3.0855
10/15/90 11:00,51719,53767,54606,52549,52549,829.6,829.6,0,0,0,0,0,0,13,26.399,52473,1001.4,560.03,522,545,31.367,2.7463,0.4486,11.107,0.7811,33.8,1.0522,1.1075,265.86,-163.02,817.53,536.84,147.02,451.97,3.4853
10/15/90 12:00,57165,59503,60936,58111,58111,946.19,946.19,0,0,0,0,0,0,14.001,28.962,58569,992.18,619.79,614.01,606.38,37.572,0.0548,0.4446,12.376,-0.0394,41.735,0.0113,-71.628,839.46,-180.5,905.23,594.43,174.74,563.32,4.1747
10/15/90 13:00,60011,64115,64403,61023,61023,1011.2,1011.2,0,0,0,0,0,0,15,30.938,61924,985.44,667.82,574,647.71,29.966,7.859,0.3488,13.161,2.7936,31.313,1.9827,-103.37,1330.5,-189.53,950.48,624.15,138.45,629.87,3.3296
10/15/90 14:00,58989,64617,63710,59991,59991,1002.4,1002.4,0,0,0,0,0,0,17,32.813,61286,978.87,673.05,450,645.78,22.436,16.855,0.4358,13.036,7.0038,17.355,7.574,-97.535,1735.4,-186.22,933.87,613.24,102.96,616.94,2.4929
10/15/90 15:00,56933,62573,61107,57887,57887,953.9,953.9,0,0,0,0,0,0,16,31.253,58794,984.58,651.76,310,621.98,17.834,17.71,0.3945,12.591,5.0123,9.2052,10.611,-73.344,1331.3,-179.55,900.43,591.28,82.272,567.68,1.9816
10/15/90 16:00,30559,32703,32172,31046,31046,487.04,487.04,0,0,0,0,0,0,16,24.134,30848,1006.4,340.64,145,330.49,5.0648,2.4574,0.2507,6.7397,0.2406,3.9933,1.6343,344.82,-98.262,-95.776,480.32,315.41,23.673,155.98,0.5628
10/15/90 17:00,2794.8,3552.5,3270.4,2904.1,2904.1,109.29,109.29,0,0,0,0,0,0,14.001,14.818,3016.2,962.84,37.003,29.995,32.499,2.0808,0.0145,1.0011,0.6632,0.0008,2.2928,0.0192,406.75,-116.19,-8.9396,44.832,29.44,8.93,1.4885,0.2312
10/15/90 18:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 19:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,9.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 20:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 21:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,6.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 22:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,5.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/15/90 23:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/90 00:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/90 01:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/90 02:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/90 03:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/90 04:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/90 05:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/90 06:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,1.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/90 07:00,999.46,1240.3,1316.2,1101.6,1101.6,102.14,102.14,0,0,0,0,0,0,1.0003,1.3245,1129.6,975.25,12.919,14.998,12.706,1.3712,0.0495,0.0847,0.2591,0.0088,1.4293,0.0942,279.18,-95.117,-3.3966,17.034,11.186,5.5552,0.2087,0.1524
10/16/90 08:00,3478.9,3646.8,3859.6,3583.7,3583.7,104.76,104.76,0,0,0,0,0,0,2.9997,3.8043,3550.7,1009.3,37.985,50.995,33.216,9.7967,3.3184,0.2267,0.6588,0.9362,4.083,6.8022,432.77,-284.68,-11.135,55.84,36.668,44.373,2.0629,1.0885
10/16/90 09:00,5203.8,5235.9,5670.1,5329.9,5329.9,126.15,126.15,0,0,0,0,0,0,6.0005,7.1096,5277.8,1009.9,54.538,75.003,46.577,17.564,6.173,0.3198,0.9114,1.9203,5.6509,13.864,491.77,-358.31,-16.61,83.299,54.7,80.779,4.5583,1.9515
10/16/90 10:00,11065,11322,11663,11286,11286,221.34,221.34,0,0,0,0,0,0,9.0003,11.599,11046,1021.8,117.93,136.01,107.13,19.947,6.2998,0.5998,2.155,1.5325,10.748,11.415,561.46,-554.58,-34.967,175.36,115.15,93.895,19.974,2.2163
10/16/90 11:00,20170,20399,20896,20507,20507,336.89,336.89,0,0,0,0,0,0,9.9995,14.973,19932,1028.8,212.48,220,203.22,19.628,1.911,1.0148,4.1402,0.3518,18.967,2.8414,505.38,-737.74,-63.386,317.88,208.74,93.477,65.075,2.1809
10/16/90 12:00,14884,15133,15585,15158,15158,274.36,274.36,0,0,0,0,0,0,11,14.753,14843,1021.2,157.62,159,152.69,13.028,0.0329,1.0827,3.1162,-0.0038,14.441,0.0348,552.38,-565.68,-46.794,234.67,154.1,61.417,36.076,1.4476
10/16/90 13:00,12494,12955,13222,12739,12739,244.7,244.7,0,0,0,0,0,0,12,15.091,12566,1013.8,134.94,147,126.2,15.834,3.8622,0.6738,2.5598,0.7718,12.359,5.2339,561.34,-465.6,-39.38,197.49,129.68,74.038,25.851,1.7593
10/16/90 14:00,10775,11209,11588,11000,11000,224.92,224.92,0,0,0,0,0,0,14.001,16.515,10979,1001.9,116.75,139,104.08,23.191,8.8443,0.5798,2.0745,2.4281,10.574,15.194,561.32,-350.49,-34.13,171.16,112.4,107.24,19.734,2.5768
10/16/90 15:00,21529,22450,22531,21890,21890,361.2,361.2,0,0,0,0,0,0,13,18.205,21497,1018.3,233.84,173,215.56,26.242,13.072,0.5207,4.3219,3.7883,9.3179,19.84,485.73,-539.77,-67.754,339.79,223.13,123.9,75.7,2.9158
10/16/90 16:00,8661.9,9303.8,9285.5,8854.6,8854.6,192.68,192.68,0,0,0,0,0,0,12,14.289,8799.5,1006.3,96.909,64.994,92.832,5.1099,1.3696,0.2347,1.8899,0.228,4.1222,1.5555,549.88,-354.52,-27.27,136.76,89.806,23.562,12.674,0.5678
10/16/90 17:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,12,0,0,0,0,4.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/16/90 18:00,-1.65,0,0,0,0,1.65,0,0,0,0,0,0,1.65,9.9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
